posts,label
is_analytic_yes is_authentic_no cause_yes see_yes hear_yes affiliation_yes power_yes type_photo president barack obama makes phone calls oval office members military thanksgiving day nov 25 2010 official white house photo pete souza,LER
is_analytic_yes posemo_yes negemo_yes see_yes affiliation_yes achieve_yes power_yes type_photo lady michelle obama daughters sasha malia welcome arrival official white house christmas tree north portico white house nov 26 2010 standing chris brandi botek crystal spring tree farm leighton pa 18 foot douglas fir cut official white house photo lawrence jackson,LER
is_analytic_yes posemo_yes insight_yes tentat_yes see_yes power_yes reward_yes many_sixltr type_status je viens compl ter une session question ponse universit laval quebec beaucoup jeunes int ress par la politique finished session students university laval quebec great youths interested politics,LER
is_analytic_yes is_authentic_yes see_yes many_sixltr type_status looking forward busy day snowy govan including surgery pollokshaws library 11am,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_analytic_yes is_authentic_yes type_link check bernie cnn talking newly released details fed bailout wall street,LER
is_analytic_yes is_clout_yes is_authentic_yes posemo_yes negemo_yes anger_yes insight_yes hear_yes affiliation_yes power_yes risk_yes high_wps type_link join bernie democracy america tuesday december 7th 8pm live telephone conversation deficit commission attack social security rsvp link join,LER
is_authentic_yes affiliation_yes achieve_yes type_link morning star column week social progress latin america,LER
is_tone_yes posemo_yes negemo_yes anger_yes cause_yes see_yes affiliation_yes achieve_yes power_yes type_link has_hashtag video soas student protest group dayx pleased able support,LER
is_analytic_no insight_yes cause_yes discrep_yes differ_yes see_yes hear_yes affiliation_yes power_yes high_wps type_link small number giant media corporations control american people hear read need conglomerate control production distribution news programming need concentration ownership diversity local ownership viewpoints,LER
is_analytic_no is_clout_yes insight_yes see_yes hear_yes affiliation_yes power_yes few_sixltr high_wps type_link bernie ed monday shortly president obama announced deal republicans hear say let know think,LER
is_analytic_no is_clout_yes is_authentic_yes insight_yes see_yes type_link view ed schultz interview link,LER
is_clout_yes posemo_yes negemo_yes anger_yes insight_yes hear_yes affiliation_yes power_yes risk_yes high_wps type_link reminder join bernie democracy america tonight 12 8pm live telephone conversation deficit commission attack social security rsvp link join,LER
power_yes reward_yes netspeak_yes few_sixltr has_exclam type_link has_url come fed book signed midland 13th corpus 15th lubbock 16th check details,LER
is_analytic_yes is_tone_yes posemo_yes achieve_yes reward_yes few_sixltr has_exclam type_status final house race called republicans won net gain 63 seats cycle,LER
is_tone_no negemo_yes anx_yes anger_yes insight_yes cause_yes certain_yes see_yes power_yes risk_yes high_wps type_link bernie place yesterday clip dylan ratigan explains threatening filibuster tax cut deal,LER
is_analytic_yes is_authentic_no is_tone_no negemo_yes cause_yes affiliation_yes power_yes risk_yes many_sixltr type_link later bernie gave ed schultz reaction president obama defense tax cut compromise,LER
is_analytic_no posemo_yes negemo_yes sad_yes insight_yes tentat_yes differ_yes see_yes hear_yes affiliation_yes power_yes reward_yes has_exclam has_qmark type_link week fair game viral video bernie senate speech starting mainstream attention surprising given original video nearly 600 000 views,LER
is_tone_no negemo_yes cause_yes differ_yes power_yes high_wps type_video bernie continued make rounds wednesday talking keith olbermann standing tax cut deal,LER
is_analytic_yes is_authentic_yes posemo_yes negemo_yes insight_yes differ_yes affiliation_yes achieve_yes power_yes many_sixltr high_wps has_exclam type_link bernie teaming democracy america continue stand strong tax cut deal follow link sign bernie deal petition let stand tax cuts millionaires billionaires,LER
is_authentic_yes is_tone_yes posemo_yes see_yes many_sixltr has_exclam type_status sherrod brown helping bernie filibuster continues,LER
is_analytic_yes few_sixltr has_exclam type_status filibuster hit hour mark,LER
is_authentic_yes power_yes type_status bernie filibuster gone hours,LER
is_analytic_no is_clout_yes posemo_yes insight_yes affiliation_yes few_sixltr has_exclam has_qmark type_status filibuster passed hour mark page blown past 500 likes mark think reach 1000 filibuster ends,LER
is_analytic_no is_authentic_yes is_tone_no negemo_yes anger_yes insight_yes discrep_yes tentat_yes differ_yes power_yes risk_yes high_wps has_exclam type_status bernie yielded floor hours mean fight write senators representatives ask stand bernie tax giveaways millionaires billionaires,LER
is_analytic_no posemo_yes negemo_yes insight_yes discrep_yes tentat_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes netspeak_yes high_wps type_link american people stand say better need drive national debt giving tax breaks millionaires billionaires american people stand prepared follow believe defeat proposal believe come beter proposal better meets need country particular children ths country,LER
is_analytic_yes is_clout_no is_authentic_yes posemo_yes insight_yes tentat_yes differ_yes see_yes power_yes reward_yes netspeak_yes nonflu_yes high_wps type_link has_url shay totten bernie filibuster yesterday links video cspan parts coverage media digger ann galloway pretty good summary roundup links,LER
is_clout_no is_authentic_no is_tone_yes posemo_yes has_exclam type_link stand bernie democracy america sign petition tax cuts millionaires billionaires,LER
discrep_yes tentat_yes certain_yes differ_yes hear_yes power_yes reward_yes few_sixltr high_wps type_link got inclination seven days shay totten posted entire text official congressional record bernie speech filibuster friday hours,LER
is_authentic_yes see_yes affiliation_yes netspeak_yes type_link has_url come midland corpus christi lubbock week details,LER
is_analytic_yes is_authentic_yes insight_yes see_yes power_yes type_link link contribution student fees debate thursday,LER
is_analytic_yes is_clout_no is_authentic_yes achieve_yes power_yes type_link column morning star written ahead vote student fees,LER
is_authentic_yes cause_yes tentat_yes see_yes hear_yes achieve_yes type_status bernie appearing tonight msnbc ed pm est countdown keith olbermann pm est tune bernie tv interviews friday called long speech,LER
is_analytic_yes is_clout_yes is_authentic_yes achieve_yes power_yes few_sixltr low_wps type_link nrcc leadership stays intact 2012 cycle,LER
is_analytic_no is_clout_yes is_authentic_yes cause_yes affiliation_yes achieve_yes power_yes many_sixltr type_link week morning star article young protesters leading way,LER
is_analytic_yes is_clout_yes is_authentic_yes affiliation_yes type_link literary blog reading list books bernie mentioned filibuster friday,LER
is_analytic_yes is_clout_yes hear_yes power_yes type_photo president barack obama talks british prime minister david cameron phone oval office,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_analytic_yes tentat_yes see_yes power_yes many_sixltr type_link senator sanders wrote editorial recent debate tax deal appeared sunday bennington banner,LER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes tentat_yes power_yes many_sixltr has_exclam type_link nation john nichol declares bernie valuable senator year,LER
is_authentic_no is_tone_yes posemo_yes many_sixltr low_wps type_link joyeuses tes,LER
is_analytic_yes differ_yes see_yes hear_yes achieve_yes power_yes type_photo president barack obama lady michelle obama daughters sasha malia sing hark herald angels sing performers onstage christmas washington performance national building museum washington dec 12 2010 official white house photo pete souza,LER
is_analytic_yes insight_yes see_yes hear_yes affiliation_yes achieve_yes power_yes many_sixltr type_photo president barack obama lady michelle obama pretend sing cappella group diplomatic reception room white house holiday reception dec 10 2010 official white house photo samantha appleton,LER
is_analytic_yes is_authentic_no see_yes power_yes few_sixltr low_wps type_photo president barack obama checks blackberry en route oval office dec 13 2010 official white house photo pete souza,LER
is_analytic_yes is_authentic_no cause_yes see_yes power_yes low_wps type_photo president barack obama makes congressional calls oval office saturday dec 18 2010 official white house photo pete souza,LER
is_analytic_yes see_yes power_yes few_sixltr low_wps type_photo chapel marine corps base hawaii kailua hawaii dec 26 2010 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes power_yes type_photo president barack obama whistles walks colonnade white house following holiday reception dec 14 2010 official white house photo pete souza,LER
is_analytic_yes posemo_yes cause_yes see_yes achieve_yes power_yes type_photo president barack obama lady michelle obama descend grand staircase make way holiday reception state floor white house dec 10 2010 official white house photo pete souza,LER
is_analytic_yes is_tone_no negemo_yes sad_yes see_yes feel_yes power_yes few_sixltr type_photo president barack obama waits lower press office white house start press conference dec 2010 official white house photo pete souza,LER
is_analytic_yes see_yes achieve_yes power_yes reward_yes type_photo president barack obama lady michelle obama hanukkah candle lighting ceremony east room white house dec 2010 official white house photo pete souza,LER
is_analytic_yes is_tone_yes posemo_yes cause_yes see_yes affiliation_yes achieve_yes power_yes risk_yes type_photo president barack obama shares toast oval office members national security staff worked new start nuclear arms control agreement dec 22 2010 official white house photo pete souza,LER
is_analytic_yes posemo_yes see_yes hear_yes affiliation_yes achieve_yes power_yes type_photo bo obama family dog sits president barack obama lady michelle obama president delivers remarks holiday reception grand foyer white house dec 15 2010 official white house photo pete souza,LER
is_analytic_yes posemo_yes see_yes hear_yes achieve_yes power_yes reward_yes few_sixltr type_photo president barack obama takes late night phone president hu jintao china oval office attending kennedy center honors dec 2010 official white house photo pete souza,LER
is_analytic_yes differ_yes see_yes hear_yes affiliation_yes power_yes many_sixltr type_photo members media silhouetted blue curtain president barack obama speaks white house tribal nations conference department interior washington dec 16 2010 official white house photo chuck kennedy,LER
is_analytic_yes see_yes power_yes low_wps type_photo official white house christmas tree stands blue room white house dec 2010 official white house photo chuck kennedy,LER
is_analytic_yes is_tone_no posemo_yes negemo_yes anx_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes high_wps type_photo keepthepostpublic org uk post office vital local community government plans privatize post office cut increase cost services small businesses communities vulnerable groups rely,LER
is_clout_yes is_tone_no negemo_yes anger_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes has_qmark type_link 2011 turning point debate jobs services society 1950s confront orthodoxy strive jobs justice equality,LER
is_analytic_yes see_yes affiliation_yes power_yes many_sixltr has_exclam type_link watch latest message nrcc chairman pete sessions,LER
is_authentic_yes achieve_yes power_yes type_link new congress sworn dccc talking point debunked,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_analytic_yes is_tone_yes posemo_yes insight_yes power_yes type_link vat rise means ordinary people happy slapped wallet richest society,LER
is_analytic_yes is_authentic_no insight_yes hear_yes many_sixltr has_exclam type_link john boehner prepares speaker house check excerpts upcoming speech,LER
is_analytic_yes is_authentic_yes insight_yes power_yes many_sixltr type_link nrcc chairman sessions statement opening 112th congress,LER
is_authentic_yes is_tone_no negemo_yes see_yes hear_yes power_yes risk_yes has_exclam type_video cuts way government wrong dishonest watch speech outside islington town hall,LER
is_authentic_yes insight_yes see_yes hear_yes few_sixltr type_link bernie live ed schultz radio afternoon 2pm check online link,LER
is_analytic_yes certain_yes achieve_yes type_link democrats commit act hypocrisy vote,LER
posemo_yes certain_yes see_yes power_yes few_sixltr has_exclam type_link sure eye gop code red relaunched soon new target list dems stand repeal government takeover healthcare,LER
is_analytic_yes is_authentic_no cause_yes reward_yes few_sixltr high_wps type_link dccc taking page nrcc 2010 playbook making nancy pelosi central theme 2012 elections,LER
is_analytic_yes is_clout_yes is_tone_yes posemo_yes affiliation_yes power_yes many_sixltr has_exclam type_link check latest message supporters nrcc executive director guy harrison,LER
is_analytic_yes insight_yes see_yes power_yes type_link democrats standing nancy pelosi opposition repealing obamacare gop code red,LER
is_clout_no is_authentic_no is_tone_no negemo_yes discrep_yes differ_yes see_yes risk_yes few_sixltr type_link looks like nancy pelosi problem dccc 2012 cycle,LER
is_clout_yes is_authentic_no posemo_yes certain_yes power_yes many_sixltr type_link claiming concerned costs rep matheson breaks campaign promise refuses repeal healthcare takeover,LER
is_analytic_yes certain_yes differ_yes netspeak_yes type_status has_url people registered nhs dentist,LER
is_analytic_no is_clout_no is_authentic_yes posemo_yes cause_yes differ_yes achieve_yes power_yes reward_yes few_sixltr low_wps has_qmark type_link week boris new high price tube bus coping noted better service,LER
is_analytic_yes is_tone_yes posemo_yes affiliation_yes achieve_yes netspeak_yes many_sixltr type_status has_url nicola welcomes progress tackling youth crime,LER
is_authentic_yes hear_yes few_sixltr high_wps type_link postal services debated voted 7pm say post public weekly column,LER
is_tone_no negemo_yes sad_yes power_yes netspeak_yes few_sixltr type_status has_url mrsa diff cases record low,LER
is_analytic_no is_tone_yes posemo_yes negemo_yes sad_yes certain_yes affiliation_yes power_yes many_sixltr type_status sad death susannah york brilliant actress wonderful human delegation support israeli nuclear peace campaigner mordechai vanunu 1998 outside ashkelon prison finally came sorry grateful susannah decency principles,LER
is_analytic_yes is_authentic_yes posemo_yes tentat_yes affiliation_yes achieve_yes power_yes reward_yes netspeak_yes high_wps type_status has_url great afternoon doorsteps followed tea caramel wafers queens cafe team,LER
is_authentic_yes posemo_yes negemo_yes anx_yes discrep_yes tentat_yes differ_yes see_yes affiliation_yes power_yes many_sixltr type_status tomorrow parliament debates localism future desperately needed new council housing spending vital social childrens services beginning look like abdication central government,LER
is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes achieve_yes power_yes few_sixltr type_status today honor life legacy dr martin luther king jr,LER
posemo_yes certain_yes affiliation_yes netspeak_yes many_sixltr high_wps type_link has_url evening times article,LER
is_analytic_yes is_tone_no posemo_yes negemo_yes anx_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes power_yes type_status yesterday localism debate opened bizarre coherant speech eric pickles giving lots powers councils told house desperate private sector rent controls obvious money new building desperately needed council homes,LER
is_analytic_yes is_authentic_yes posemo_yes negemo_yes anger_yes affiliation_yes achieve_yes power_yes reward_yes has_qmark type_status today big attacks welfare state come parliament governemnt tries away ema vital young people college studying nhs broken private consortia aka local gp handing contracts private sector cameron big society,LER
is_authentic_yes insight_yes cause_yes differ_yes achieve_yes power_yes few_sixltr high_wps has_qmark type_status 16 24 year olds work highest figure records began 1992 government ask sixth formers work instead receiving ema jobs,LER
is_analytic_yes is_tone_yes posemo_yes power_yes many_sixltr has_exclam type_link check note chairman pete sessions supporters,LER
is_analytic_yes is_clout_yes is_authentic_yes posemo_yes negemo_yes anger_yes affiliation_yes achieve_yes power_yes reward_yes high_wps type_link sunday burlington martin luther king day celebration bernie received community service award years fighting civil rights,LER
is_analytic_yes power_yes netspeak_yes has_exclam type_link check latest op ed nrcc chairman pete sessions,LER
is_authentic_yes is_tone_yes posemo_yes see_yes feel_yes affiliation_yes power_yes type_status opened new 80 unit gha housing development holmfauldhead road govan morning built scottish government funding support thanks lovely family showed round house,LER
is_clout_yes is_authentic_yes hear_yes affiliation_yes achieve_yes few_sixltr type_link 30pm today members budget team formally roll fy2012 budget like invite listen live,LER
is_analytic_yes cause_yes power_yes reward_yes type_link week triple whammy localism plus nhs reform scrapping educational maintenance allowance,LER
is_analytic_yes type_link 2nd week interview rawstory com,LER
see_yes hear_yes few_sixltr has_exclam type_link january 20th bernie interviewed randi rhodes radio check,LER
is_authentic_yes posemo_yes tentat_yes see_yes feel_yes type_video bernie braved vermont cold interviewed ed shultz january 20th appears minute mark video,LER
is_analytic_yes is_authentic_yes power_yes netspeak_yes few_sixltr type_status coming live erica hill,LER
is_analytic_yes is_clout_no is_authentic_no is_tone_no negemo_yes sad_yes cause_yes affiliation_yes low_wps has_exclam type_link miss rep paul ryan response state union tonight,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_analytic_no is_tone_yes posemo_yes cause_yes certain_yes differ_yes achieve_yes power_yes has_qmark type_link president obama promised years create jobs deliver,LER
is_analytic_yes is_clout_no is_authentic_no is_tone_no negemo_yes sad_yes cause_yes affiliation_yes power_yes has_exclam type_link miss nrcc chairman pete sessions response state union,LER
is_clout_no is_authentic_yes is_tone_no negemo_yes insight_yes cause_yes discrep_yes achieve_yes risk_yes few_sixltr type_link war way solve iran problems weekly piece morning star,LER
is_analytic_yes posemo_yes cause_yes discrep_yes certain_yes power_yes reward_yes many_sixltr high_wps type_link tuesday bernie fellow vermont senator patrick leahy vermont representative peter welch introduced legislation houses allow vermont big step medicare single payer health care,LER
is_authentic_yes netspeak_yes has_exclam type_link check bernie op ed piece published upcoming issue times,LER
is_authentic_yes posemo_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes hear_yes feel_yes affiliation_yes power_yes high_wps has_qmark type_status earlier week spoke 25th anniversary wapping dispute murdoch used strike breakers police support break print unions tonight speaking london young labour trade union event standing solidarity young people join trade unions little history labour movement feel young come,LER
is_analytic_no is_clout_no is_tone_no negemo_yes anger_yes differ_yes hear_yes power_yes few_sixltr low_wps type_link dccc chairman steve israel nancy pelosi hate speaker irks irks minority,LER
is_analytic_yes is_authentic_no posemo_yes see_yes affiliation_yes achieve_yes power_yes type_photo president barack obama lady michelle obama welcome president hu jintao china north portico white house state dinner jan 19 2011 official white house photo chuck kennedy,LER
is_analytic_yes is_tone_yes posemo_yes cause_yes see_yes affiliation_yes reward_yes many_sixltr high_wps type_link art economic development great look arts community continues encourage economic growth variety texas towns including amarillo,LER
is_analytic_yes is_tone_yes posemo_yes hear_yes many_sixltr has_exclam type_link check latest note speaker boehner supporters,LER
is_clout_yes is_authentic_yes posemo_yes cause_yes see_yes affiliation_yes risk_yes type_video bernie ed friday talking protect social security interview begins minutes segment,LER
posemo_yes see_yes hear_yes affiliation_yes power_yes few_sixltr high_wps type_link friday bernie long conversation tavis smiley cornel west radio views president state union address,LER
is_authentic_yes discrep_yes differ_yes affiliation_yes achieve_yes power_yes netspeak_yes high_wps type_link has_url evening times column govanhill,LER
is_clout_no is_authentic_yes tentat_yes differ_yes power_yes risk_yes type_link week column contagion revolt revolution stop egypt borders,LER
is_clout_yes is_tone_no negemo_yes anx_yes anger_yes discrep_yes certain_yes hear_yes affiliation_yes power_yes reward_yes risk_yes many_sixltr type_status forestry debate parliament today hundreds islington north residents written say want forests lungs open space bio diversity access threatened privatisation,LER
is_analytic_no is_clout_no is_authentic_yes differ_yes reward_yes many_sixltr low_wps type_link example democrats getting,LER
is_analytic_yes cause_yes see_yes hear_yes affiliation_yes power_yes reward_yes many_sixltr high_wps type_link bernie representative dennis kucinich journalist john nichols got lila garret radio monday talk progressive response president obama state union address,LER
is_authentic_yes is_tone_yes posemo_yes tentat_yes differ_yes see_yes affiliation_yes power_yes risk_yes netspeak_yes many_sixltr type_link senator sanders op ed protecting social security appeared today brattleboro reformer papers,LER
posemo_yes negemo_yes anger_yes cause_yes discrep_yes tentat_yes certain_yes hear_yes power_yes reward_yes risk_yes has_exclam has_qmark type_status clinton complains interference blair says mubarak force good exactly billions dollars sunk mubarak security appartus past thirty years reality usa europe influence events anger hopes people taken mubarak hours departure,LER
is_analytic_no is_clout_no discrep_yes tentat_yes differ_yes see_yes feel_yes affiliation_yes power_yes type_status looking forward afternoon campaigning activists city fingers crossed rain stay won dampen spirits,LER
is_analytic_no is_clout_yes is_authentic_no is_tone_no posemo_yes negemo_yes anx_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes see_yes hear_yes affiliation_yes achieve_yes power_yes risk_yes has_qmark type_status profoundly disagree cameron attack multiculturalism speech probem people happily expressing cultural identity choose day edl march make speech doubt understood cities london maybe visit finsbury park communities works practice,LER
is_analytic_yes is_authentic_yes power_yes many_sixltr has_exclam type_link check quick note nrcc chairman pete sessions commemorating 100th anniversary ronald reagan birthday,LER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes certain_yes see_yes many_sixltr low_wps type_photo photographs ian shadlock thanks,LER
is_analytic_yes is_authentic_yes posemo_yes see_yes reward_yes type_status going southern general today latest stage new hospital build 850m investment great health jobs glasgow,LER
is_tone_no posemo_yes negemo_yes anx_yes sad_yes insight_yes cause_yes certain_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes has_qmark type_status cameron continues claim cuts bite fees unemployment looms solution assist bankers huge bonuses big companies offshore accounts avoid lower rates corporation tax,LER
is_analytic_yes see_yes power_yes netspeak_yes few_sixltr type_link has_url watch governor perry cpac feb 11th live 3pm cdt sign,LER
is_analytic_yes see_yes affiliation_yes power_yes many_sixltr type_photo president barack obama secretary state hillary rodham clinton president clinton richard holbrooke wife kati marton watch backstage slide pictures displayed funeral service holbrooke kennedy center washington jan 14 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes power_yes few_sixltr type_photo president barack obama waits green room white house interim chief staff pete rouse right william daley announcement naming daley new chief staff jan 2011 official white house photo pete souza,LER
is_analytic_yes is_tone_no negemo_yes see_yes hear_yes affiliation_yes achieve_yes power_yes type_photo president barack obama lady michelle obama walk residence joining white house staff south lawn white house observe moment silence victims arizona shootings jan 10 2011 official white house photo chuck kennedy,LER
differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes type_photo president barack obama lady michelle obama daughters sasha malia hidden parishioners sing church services metropolitan african methodist episcopal church washington sunday jan 16 2011 2010 official white house photo pete souza,LER
is_analytic_yes see_yes affiliation_yes achieve_yes power_yes few_sixltr type_photo president barack obama president hu jintao china begin working dinner old family dining room white house jan 18 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no cause_yes see_yes hear_yes affiliation_yes achieve_yes power_yes many_sixltr high_wps type_photo president barack obama speaks economy following tour thompson creek manufacturing makes custom replacement windows landover md jan 2011 stage president newest members economic team left jason furman principal deputy director national economic council katharine abraham nominee member council economic advisers gene sperling national economic council director heather higginbottom nominee deputy director office management budget official white house photo pete souza,LER
is_authentic_no posemo_yes negemo_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes affiliation_yes achieve_yes power_yes risk_yes assent_yes high_wps type_status supporting voting rights prisoners today european court human rights independent government politicians start picking choosing bits agree principle universal rights disappears lose,LER
is_authentic_yes is_tone_no negemo_yes insight_yes discrep_yes tentat_yes differ_yes see_yes power_yes risk_yes high_wps type_link bernie vpr vermont edition jane lindholm noon est today questions senator defense spending topic send vermontedition vpr 800 639 2211,LER
is_analytic_yes is_authentic_yes posemo_yes negemo_yes anx_yes discrep_yes tentat_yes see_yes affiliation_yes achieve_yes power_yes risk_yes has_exclam type_status tuesday february 15th 90 minute debate hosuing needs london outline crisis overcrowding high rented insecure private sector need council housing young people chance growing secure tenancies decent homes jobs building workers providing virtuous circle later day join housing lobby parliament,LER
posemo_yes cause_yes achieve_yes netspeak_yes type_link has_url evening times article highlighting investment improvements govan,LER
is_authentic_no netspeak_yes many_sixltr low_wps type_link has_url  ,LER
is_authentic_no see_yes hear_yes power_yes netspeak_yes few_sixltr type_link has_url icymi watch governor perry speech cpac,LER
is_analytic_yes is_tone_yes posemo_yes tentat_yes feel_yes affiliation_yes achieve_yes power_yes netspeak_yes nonflu_yes high_wps type_status has_hashtag has_url campaign team enjoying deserved cuppa hard day doorknocking snp,LER
is_clout_no is_authentic_yes cause_yes few_sixltr type_link world middle east changing fast column morning star,LER
is_analytic_yes is_authentic_yes hear_yes power_yes type_video bernie spoke msnbc tuesday refuting myths right wing spreading federal taxes obama administration bernie interview begins 30 mark,LER
is_authentic_no is_tone_no negemo_yes sad_yes achieve_yes power_yes many_sixltr type_link dccc chairman steve israel jobs plan retreading rejected candidates run congress,LER
is_authentic_yes see_yes hear_yes power_yes type_video week bernie spoke dylan ratigan fed banks big business bernie interview begins minutes,LER
is_clout_no differ_yes power_yes high_wps type_link government new canadians le gouvernement ne est pas montr honn te envers les nouveaux canadiens,LER
is_clout_yes posemo_yes certain_yes affiliation_yes netspeak_yes many_sixltr high_wps type_link has_url  ,LER
is_analytic_no is_authentic_yes is_tone_no negemo_yes anx_yes feel_yes power_yes few_sixltr type_link vulnerable dems run scared pelosi tacks hard left,LER
is_analytic_no posemo_yes insight_yes discrep_yes affiliation_yes achieve_yes power_yes reward_yes filler_yes high_wps has_exclam type_status think councillors voting pay officials good idea process extended civil servants bankers pay money bailed,LER
is_analytic_yes is_clout_yes posemo_yes negemo_yes sad_yes insight_yes cause_yes tentat_yes hear_yes achieve_yes power_yes risk_yes many_sixltr has_qmark type_link remembering democrats said years ago support failed stimulus suggestions additional fictitious constituent responses,LER
is_authentic_yes insight_yes discrep_yes certain_yes power_yes many_sixltr has_exclam type_link progressive london saturday day conference sessions issue imagine health transport international affiars youth students equality sign,LER
posemo_yes negemo_yes cause_yes differ_yes affiliation_yes power_yes reward_yes risk_yes high_wps type_status voted social security uprating order benefit raise rates inflation make poorest society worse,LER
insight_yes cause_yes tentat_yes differ_yes achieve_yes high_wps has_qmark type_status think democrat send statement commemorating vote stimulus jason altmire pa 04 gerry connolly va 11 joe donnelly 02 mike mcintyre nc 07 jim matheson ut 02,LER
is_analytic_yes is_tone_yes posemo_yes affiliation_yes power_yes many_sixltr type_link check latest message supporters nrcc chairman pete sessions,LER
is_analytic_no is_clout_no is_tone_yes posemo_yes cause_yes certain_yes differ_yes many_sixltr has_qmark type_link pelosi claiming stimulus definitely worth democrats stand,LER
is_analytic_yes is_authentic_no see_yes power_yes type_photo president barack obama holds bilateral meeting prime minister stephen harper canada oval office feb 2011 official white house photo pete souza,LER
is_analytic_yes posemo_yes negemo_yes see_yes hear_yes power_yes risk_yes type_photo president barack obama talks fema administrator craig fugate homeland security secretary janet napolitano preparations severe winter weather impacting large country phone oval office feb 2011 official white house photo pete souza,LER
is_analytic_yes insight_yes see_yes hear_yes power_yes type_photo president barack obama reviews prepared remarks egypt resolute desk oval office feb 11 2011 official white house photo pete souza,LER
is_analytic_yes posemo_yes see_yes affiliation_yes achieve_yes power_yes risk_yes type_photo president barack obama briefed events egypt meeting national security team situation room white house saturday jan 29 2011 official white house photo pete souza official white house photo pete souza,LER
is_analytic_yes see_yes power_yes few_sixltr type_photo president barack obama waits green room white house interim chief staff pete rouse right daley announcing daley new chief staff jan 2011 official white house photo pete souza,LER
is_analytic_yes is_tone_no negemo_yes see_yes power_yes risk_yes netspeak_yes few_sixltr low_wps type_photo vice president joe biden talks sen john kerry mass president barack obama signed new start treaty oval office feb 2011 president talks secretary defense robert gates sen richard lugar ind sen diane feinstein calif official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes affiliation_yes achieve_yes power_yes low_wps type_photo president barack obama joins toast technology business leaders dinner woodside california feb 17 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes power_yes few_sixltr type_photo president barack obama vice president joe biden daley interim chief staff pete rouse walk colonnade white house prior president obama announcement daley new chief staff jan 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes affiliation_yes power_yes few_sixltr low_wps type_photo president barack obama meets president george bush oval office feb 15 2011 official white house photo pete souza,LER
is_analytic_yes posemo_yes see_yes power_yes many_sixltr type_photo president barack obama studies document held director national intelligence james clapper presidential daily briefing oval office feb 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes feel_yes power_yes few_sixltr low_wps type_photo president barack obama talks press secretary jay carney oval office feb 17 2011 official white house photo pete souza,LER
is_analytic_yes posemo_yes see_yes power_yes risk_yes type_photo president barack obama talks vice president joe biden oval office national security advisor tom donilon counsel president bob bauer right confer outer oval office jan 2011 official white house photo pete souza,LER
is_analytic_yes see_yes power_yes many_sixltr type_photo president barack obama walks lafayette square senior advisor valerie jarrett chief staff daley national economic council director gene sperling addressing chamber commerce washington feb 2011 official white house photo pete souza,LER
is_analytic_yes is_authentic_no see_yes affiliation_yes achieve_yes power_yes many_sixltr type_photo president barack obama talks facebook ceo mark zuckerberg dinner technology business leaders woodside california feb 17 2011 official white house photo pete souza,LER
is_authentic_no cause_yes power_yes reward_yes netspeak_yes many_sixltr type_link involved campaign,LER
is_clout_no is_authentic_yes is_tone_no posemo_yes negemo_yes anx_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes few_sixltr type_link got lot problems president budget think bad think republican budget lot worse job progressive members congress help create budget fair protects vulnerable people country poverty rate higher 1948,LER
is_analytic_yes posemo_yes negemo_yes anger_yes insight_yes tentat_yes certain_yes see_yes achieve_yes power_yes risk_yes many_sixltr type_status wonderful people tunisia working democratic society dismantling state security apparatus shocked reports bombing libya begs big question west sold weapons israel bomb gaza libya bomb benghazi,LER
is_clout_yes is_authentic_yes affiliation_yes power_yes type_photo 22 february visit pm talking locals come help,LER
is_analytic_yes is_clout_yes is_tone_yes posemo_yes reward_yes type_photo 22 february visit pm getting ready talk tv3,LER
is_authentic_yes affiliation_yes power_yes few_sixltr has_exclam type_link check new ut 02 help air,LER
